,reporttime,name,code,SW3,type,value(M)
7961,20220831,金牌厨柜,603180,定制家居,销售额,33
7962,20210630,金牌厨柜,603180,定制家居,销售额,32
7963,20211231,金牌厨柜,603180,定制家居,销售额,26
7964,20200930,金牌厨柜,603180,定制家居,销售额,57
7965,20210331,金牌厨柜,603180,定制家居,销售额,26
7966,20200430,金牌厨柜,603180,定制家居,销售额,27
7967,20200531,金牌厨柜,603180,定制家居,销售额,27
7968,20220430,金牌厨柜,603180,定制家居,销售额,23
7969,20220731,金牌厨柜,603180,定制家居,销售额,38
7970,20220930,金牌厨柜,603180,定制家居,销售额,79
7971,20210228,金牌厨柜,603180,定制家居,销售额,35
7972,20200229,金牌厨柜,603180,定制家居,销售额,20
7973,20210531,金牌厨柜,603180,定制家居,销售额,23
7974,20220131,金牌厨柜,603180,定制家居,销售额,16
7975,20200331,金牌厨柜,603180,定制家居,销售额,61
7976,20210831,金牌厨柜,603180,定制家居,销售额,45
7977,20211130,金牌厨柜,603180,定制家居,销售额,225
7978,20220331,金牌厨柜,603180,定制家居,销售额,33
7980,20200630,金牌厨柜,603180,定制家居,销售额,44
7981,20201031,金牌厨柜,603180,定制家居,销售额,43
7982,20200731,金牌厨柜,603180,定制家居,销售额,25
7983,20201130,金牌厨柜,603180,定制家居,销售额,150
7984,20220228,金牌厨柜,603180,定制家居,销售额,21
7985,20221031,金牌厨柜,603180,定制家居,销售额,259
7986,20200131,金牌厨柜,603180,定制家居,销售额,12
7987,20211031,金牌厨柜,603180,定制家居,销售额,230
7988,20221130,金牌厨柜,603180,定制家居,销售额,78
7989,20221231,金牌厨柜,603180,定制家居,销售额,27
7990,20230131,金牌厨柜,603180,定制家居,销售额,8
7991,20230228,金牌厨柜,603180,定制家居,销售额,12
7992,20230331,金牌厨柜,603180,定制家居,销售额,45
7993,20230430,金牌厨柜,603180,定制家居,销售额,23
7994,20230531,金牌厨柜,603180,定制家居,销售额,103
7995,20230630,金牌厨柜,603180,定制家居,销售额,24
7996,20230731,金牌厨柜,603180,定制家居,销售额,20
7997,20230731,金牌厨柜,603180,定制家居,销售额,20
7998,20230831,金牌厨柜,603180,定制家居,销售额,18
7999,20230930,金牌厨柜,603180,定制家居,销售额,26
8000,20211130,锦泓集团,603518,非运动服装,销售额,220
8001,20200331,锦泓集团,603518,非运动服装,销售额,58
8002,20210630,锦泓集团,603518,非运动服装,销售额,72
8003,20200131,锦泓集团,603518,非运动服装,销售额,59
8004,20200229,锦泓集团,603518,非运动服装,销售额,21
8005,20201231,锦泓集团,603518,非运动服装,销售额,143
8006,20210731,锦泓集团,603518,非运动服装,销售额,28
8007,20210831,锦泓集团,603518,非运动服装,销售额,39
8010,20210228,锦泓集团,603518,非运动服装,销售额,41
8011,20220630,锦泓集团,603518,非运动服装,销售额,87
8012,20220131,锦泓集团,603518,非运动服装,销售额,81
8013,20220331,锦泓集团,603518,非运动服装,销售额,71
8014,20210930,锦泓集团,603518,非运动服装,销售额,56
8015,20200831,锦泓集团,603518,非运动服装,销售额,36
8016,20220731,锦泓集团,603518,非运动服装,销售额,35
8017,20210131,锦泓集团,603518,非运动服装,销售额,84
8018,20211031,锦泓集团,603518,非运动服装,销售额,60
8019,20220531,锦泓集团,603518,非运动服装,销售额,31
8020,20200731,锦泓集团,603518,非运动服装,销售额,23
8021,20201130,锦泓集团,603518,非运动服装,销售额,196
8022,20220831,锦泓集团,603518,非运动服装,销售额,60
8023,20201031,锦泓集团,603518,非运动服装,销售额,64
8024,20210531,锦泓集团,603518,非运动服装,销售额,37
8026,20200630,锦泓集团,603518,非运动服装,销售额,50
8027,20220430,锦泓集团,603518,非运动服装,销售额,40
8028,20200430,锦泓集团,603518,非运动服装,销售额,31
8029,20200531,锦泓集团,603518,非运动服装,销售额,37
8030,20210430,锦泓集团,603518,非运动服装,销售额,41
8032,20220228,锦泓集团,603518,非运动服装,销售额,44
8033,20221031,锦泓集团,603518,非运动服装,销售额,61
8034,20200930,锦泓集团,603518,非运动服装,销售额,61
8035,20211231,锦泓集团,603518,非运动服装,销售额,95
8036,20220930,锦泓集团,603518,非运动服装,销售额,80
8037,20210331,锦泓集团,603518,非运动服装,销售额,65
8038,20221130,锦泓集团,603518,非运动服装,销售额,175
8039,20221231,锦泓集团,603518,非运动服装,销售额,84
8040,20230131,锦泓集团,603518,非运动服装,销售额,104
8041,20230228,锦泓集团,603518,非运动服装,销售额,73
8042,20230331,锦泓集团,603518,非运动服装,销售额,103
8043,20230430,锦泓集团,603518,非运动服装,销售额,72
8044,20230531,锦泓集团,603518,非运动服装,销售额,38
8045,20230630,锦泓集团,603518,非运动服装,销售额,136
8046,20230731,锦泓集团,603518,非运动服装,销售额,60
8047,20230731,锦泓集团,603518,非运动服装,销售额,60
8048,20230831,锦泓集团,603518,非运动服装,销售额,86
8049,20230930,锦泓集团,603518,非运动服装,销售额,86
8050,20201031,伊利股份,600887,乳品,销售额,704
8051,20210630,伊利股份,600887,乳品,销售额,1089
8052,20220430,伊利股份,600887,乳品,销售额,730
8053,20220630,伊利股份,600887,乳品,销售额,1047
8054,20200731,伊利股份,600887,乳品,销售额,633
8055,20210930,伊利股份,600887,乳品,销售额,878
8056,20211231,伊利股份,600887,乳品,销售额,733
8058,20210131,伊利股份,600887,乳品,销售额,789
8060,20200630,伊利股份,600887,乳品,销售额,1007
8061,20210331,伊利股份,600887,乳品,销售额,774
8062,20201130,伊利股份,600887,乳品,销售额,1047
8063,20211031,伊利股份,600887,乳品,销售额,635
8064,20211130,伊利股份,600887,乳品,销售额,982
8065,20220531,伊利股份,600887,乳品,销售额,816
8066,20200331,伊利股份,600887,乳品,销售额,553
8067,20210430,伊利股份,600887,乳品,销售额,756
8069,20220131,伊利股份,600887,乳品,销售额,844
8070,20200831,伊利股份,600887,乳品,销售额,627
8071,20200229,伊利股份,600887,乳品,销售额,374
8072,20220731,伊利股份,600887,乳品,销售额,696
8073,20210531,伊利股份,600887,乳品,销售额,822
8074,20200131,伊利股份,600887,乳品,销售额,501
8075,20220331,伊利股份,600887,乳品,销售额,759
8077,20201231,伊利股份,600887,乳品,销售额,750
8078,20200430,伊利股份,600887,乳品,销售额,660
8079,20210228,伊利股份,600887,乳品,销售额,514
8080,20220228,伊利股份,600887,乳品,销售额,562
8081,20221031,伊利股份,600887,乳品,销售额,781
8082,20200930,伊利股份,600887,乳品,销售额,770
8083,20220930,伊利股份,600887,乳品,销售额,893
8084,20210731,伊利股份,600887,乳品,销售额,722
8085,20210831,伊利股份,600887,乳品,销售额,811
8086,20200531,伊利股份,600887,乳品,销售额,699
8087,20220831,伊利股份,600887,乳品,销售额,785
8088,20221130,伊利股份,600887,乳品,销售额,1030
8089,20221231,伊利股份,600887,乳品,销售额,787
8090,20230131,伊利股份,600887,乳品,销售额,805
8091,20230228,伊利股份,600887,乳品,销售额,671
8092,20230331,伊利股份,600887,乳品,销售额,802
8093,20230430,伊利股份,600887,乳品,销售额,800
8094,20230531,伊利股份,600887,乳品,销售额,842
8095,20230630,伊利股份,600887,乳品,销售额,1024
8096,20230731,伊利股份,600887,乳品,销售额,839
8097,20230731,伊利股份,600887,乳品,销售额,839
8098,20230831,伊利股份,600887,乳品,销售额,894
8099,20230930,伊利股份,600887,乳品,销售额,1074
8100,20211031,红蜻蜓,603116,鞋帽及其他,销售额,111
8101,20201031,红蜻蜓,603116,鞋帽及其他,销售额,105
8102,20210228,红蜻蜓,603116,鞋帽及其他,销售额,61
8103,20210531,红蜻蜓,603116,鞋帽及其他,销售额,98
8104,20210331,红蜻蜓,603116,鞋帽及其他,销售额,104
8106,20220630,红蜻蜓,603116,鞋帽及其他,销售额,123
8107,20220831,红蜻蜓,603116,鞋帽及其他,销售额,67
8108,20200731,红蜻蜓,603116,鞋帽及其他,销售额,64
8109,20210430,红蜻蜓,603116,鞋帽及其他,销售额,90
8110,20221031,红蜻蜓,603116,鞋帽及其他,销售额,100
8111,20210731,红蜻蜓,603116,鞋帽及其他,销售额,80
8112,20210831,红蜻蜓,603116,鞋帽及其他,销售额,95
8113,20200531,红蜻蜓,603116,鞋帽及其他,销售额,85
8114,20200131,红蜻蜓,603116,鞋帽及其他,销售额,103
8115,20200229,红蜻蜓,603116,鞋帽及其他,销售额,35
8116,20210131,红蜻蜓,603116,鞋帽及其他,销售额,110
8117,20220331,红蜻蜓,603116,鞋帽及其他,销售额,78
8118,20210630,红蜻蜓,603116,鞋帽及其他,销售额,134
8119,20211231,红蜻蜓,603116,鞋帽及其他,销售额,136
8120,20220131,红蜻蜓,603116,鞋帽及其他,销售额,116
8121,20200331,红蜻蜓,603116,鞋帽及其他,销售额,67
8122,20200930,红蜻蜓,603116,鞋帽及其他,销售额,110
8125,20200630,红蜻蜓,603116,鞋帽及其他,销售额,93
8126,20210930,红蜻蜓,603116,鞋帽及其他,销售额,81
8127,20220228,红蜻蜓,603116,鞋帽及其他,销售额,59
8128,20220930,红蜻蜓,603116,鞋帽及其他,销售额,79
8130,20201130,红蜻蜓,603116,鞋帽及其他,销售额,351
8131,20220430,红蜻蜓,603116,鞋帽及其他,销售额,76
8132,20200430,红蜻蜓,603116,鞋帽及其他,销售额,67
8133,20201231,红蜻蜓,603116,鞋帽及其他,销售额,161
8134,20200831,红蜻蜓,603116,鞋帽及其他,销售额,73
8135,20211130,红蜻蜓,603116,鞋帽及其他,销售额,342
8136,20220731,红蜻蜓,603116,鞋帽及其他,销售额,74
8137,20220531,红蜻蜓,603116,鞋帽及其他,销售额,88
8138,20221130,红蜻蜓,603116,鞋帽及其他,销售额,158
8139,20221231,红蜻蜓,603116,鞋帽及其他,销售额,129
8140,20230131,红蜻蜓,603116,鞋帽及其他,销售额,90
8141,20230228,红蜻蜓,603116,鞋帽及其他,销售额,73
8142,20230331,红蜻蜓,603116,鞋帽及其他,销售额,98
8143,20230430,红蜻蜓,603116,鞋帽及其他,销售额,94
8144,20230531,红蜻蜓,603116,鞋帽及其他,销售额,96
8145,20230630,红蜻蜓,603116,鞋帽及其他,销售额,130
8146,20230731,红蜻蜓,603116,鞋帽及其他,销售额,74
8147,20230731,红蜻蜓,603116,鞋帽及其他,销售额,74
8148,20230831,红蜻蜓,603116,鞋帽及其他,销售额,73
8149,20230930,红蜻蜓,603116,鞋帽及其他,销售额,87
8151,20211031,兔宝宝,002043,其他建材,销售额,48
8152,20210228,兔宝宝,002043,其他建材,销售额,3
8153,20210531,兔宝宝,002043,其他建材,销售额,22
8154,20220228,兔宝宝,002043,其他建材,销售额,13
8155,20200731,兔宝宝,002043,其他建材,销售额,11
8156,20221031,兔宝宝,002043,其他建材,销售额,269
8157,20210331,兔宝宝,002043,其他建材,销售额,7
8158,20220630,兔宝宝,002043,其他建材,销售额,82
8159,20211130,兔宝宝,002043,其他建材,销售额,68
8160,20220331,兔宝宝,002043,其他建材,销售额,23
8161,20200930,兔宝宝,002043,其他建材,销售额,5
8162,20210630,兔宝宝,002043,其他建材,销售额,36
8163,20211231,兔宝宝,002043,其他建材,销售额,51
8164,20200531,兔宝宝,002043,其他建材,销售额,6
8165,20210731,兔宝宝,002043,其他建材,销售额,20
8166,20210831,兔宝宝,002043,其他建材,销售额,13
8167,20200331,兔宝宝,002043,其他建材,销售额,3
8169,20210430,兔宝宝,002043,其他建材,销售额,10
8170,20200630,兔宝宝,002043,其他建材,销售额,12
8172,20200430,兔宝宝,002043,其他建材,销售额,23
8173,20220831,兔宝宝,002043,其他建材,销售额,49
8174,20220930,兔宝宝,002043,其他建材,销售额,82
8175,20220131,兔宝宝,002043,其他建材,销售额,19
8176,20201130,兔宝宝,002043,其他建材,销售额,101
8177,20220430,兔宝宝,002043,其他建材,销售额,16
8178,20201231,兔宝宝,002043,其他建材,销售额,12
8179,20210131,兔宝宝,002043,其他建材,销售额,6
8180,20210930,兔宝宝,002043,其他建材,销售额,21
8181,20201031,兔宝宝,002043,其他建材,销售额,21
8183,20200131,兔宝宝,002043,其他建材,销售额,2
8184,20200229,兔宝宝,002043,其他建材,销售额,2
8185,20200831,兔宝宝,002043,其他建材,销售额,9
8186,20220531,兔宝宝,002043,其他建材,销售额,112
8187,20220731,兔宝宝,002043,其他建材,销售额,30
8188,20221130,兔宝宝,002043,其他建材,销售额,115
8189,20221231,兔宝宝,002043,其他建材,销售额,19
8190,20230131,兔宝宝,002043,其他建材,销售额,10
8191,20230228,兔宝宝,002043,其他建材,销售额,9
8192,20230331,兔宝宝,002043,其他建材,销售额,15
8193,20230430,兔宝宝,002043,其他建材,销售额,12
8194,20230531,兔宝宝,002043,其他建材,销售额,192
8195,20230630,兔宝宝,002043,其他建材,销售额,7
8196,20230731,兔宝宝,002043,其他建材,销售额,10
8197,20230731,兔宝宝,002043,其他建材,销售额,10
8198,20230831,兔宝宝,002043,其他建材,销售额,15
8199,20230930,兔宝宝,002043,其他建材,销售额,68
8200,20210731,日出东方,603366,卫浴电器,销售额,157
8201,20211031,日出东方,603366,卫浴电器,销售额,207
8202,20211130,日出东方,603366,卫浴电器,销售额,356
8203,20220331,日出东方,603366,卫浴电器,销售额,138
8204,20210831,日出东方,603366,卫浴电器,销售额,147
8205,20220228,日出东方,603366,卫浴电器,销售额,111
8206,20210930,日出东方,603366,卫浴电器,销售额,160
8207,20220630,日出东方,603366,卫浴电器,销售额,206
8208,20220831,日出东方,603366,卫浴电器,销售额,152
8209,20220930,日出东方,603366,卫浴电器,销售额,145
8210,20211231,日出东方,603366,卫浴电器,销售额,204
8211,20210531,日出东方,603366,卫浴电器,销售额,185
8212,20220731,日出东方,603366,卫浴电器,销售额,161
8213,20210430,日出东方,603366,卫浴电器,销售额,137
8214,20221031,日出东方,603366,卫浴电器,销售额,173
8215,20210630,日出东方,603366,卫浴电器,销售额,214
8216,20220131,日出东方,603366,卫浴电器,销售额,198
8217,20220430,日出东方,603366,卫浴电器,销售额,112
8218,20220531,日出东方,603366,卫浴电器,销售额,121
8219,20200131,日出东方,603366,卫浴电器,销售额,99
8220,20210131,日出东方,603366,卫浴电器,销售额,226
8221,20200531,日出东方,603366,卫浴电器,销售额,166
